Time,Run 1
3085.2,4
3085.4,2
3085.6,0
3085.8,4
3086,1
3086.2,0
3086.4,3
3086.6,2
3086.8,2
3087,4
3087.2,1
3087.4,2
3087.6,0
3087.8,1
3088,1
3088.2,1
3088.4,3
3088.6,0
3088.8,1
3089,0
3089.2,1
3089.4,1
3089.6,1
3089.8,0
3090,3
3090.2,0
3090.4,2
3090.6,2
3090.8,1
3091,2
3091.2,3
3091.4,2
3091.6,1
3091.8,3
3092,3
3092.2,1
3092.4,1
3092.6,2
3092.8,3
3093,1
3093.2,1
3093.4,2
3093.6,0
3093.8,1
3094,0
3094.2,3
3094.4,3
3094.6,3
3094.8,1
3095,1
3095.2,1
3095.4,3
3095.6,1
3095.8,7
3096,3
3096.2,2
3096.4,0
3096.6,1
3096.8,2
3097,1
3097.2,1
3097.4,1
3097.6,1
3097.8,1
3098,2
3098.2,1
3098.4,4
3098.6,0
3098.8,2
3099,1
3099.2,3
3099.4,2
3099.6,1
3099.8,2
3100,3
3100.2,1
3100.4,2
3100.6,1
3100.8,3
3101,5
3101.2,3
3101.4,4
3101.6,1
3101.8,1
3102,0
3102.2,1
3102.4,2
3102.6,3
3102.8,3
3103,1
3103.2,1
3103.4,1
3103.6,0
3103.8,4
3104,1
3104.2,1
3104.4,2
3104.6,0
3104.8,1
3105,1
3105.2,2
3105.4,1
3105.6,1
3105.8,4
3106,1
3106.2,3
3106.4,4
3106.6,2
3106.8,1
3107,2
3107.2,2
3107.4,1
3107.6,4
3107.8,4
3108,2
3108.2,1
3108.4,6
3108.6,1
3108.8,3
3109,2
3109.2,3
3109.4,0
3109.6,1
3109.8,0
3110,3
3110.2,1
3110.4,5
3110.6,4
3110.8,0
3111,3
3111.2,2
3111.4,1
3111.6,3
3111.8,4
3112,6
3112.2,1
3112.4,1
3112.6,0
3112.8,0
3113,2
3113.2,1
3113.4,3
3113.6,1
3113.8,2
3114,1
3114.2,3
3114.4,1
3114.6,3
3114.8,1
3115,0
3115.2,1
3115.4,3
3115.6,2
3115.8,4
3116,4
3116.2,1
3116.4,1
3116.6,0
3116.8,2
3117,2
3117.2,4
3117.4,3
3117.6,4
3117.8,4
3118,3
3118.2,0
3118.4,0
3118.6,6
3118.8,4
3119,0
3119.2,2
3119.4,4
3119.6,2
3119.8,2
3120,2
3120.2,2
3120.4,0
3120.6,3
3120.8,1
3121,1
3121.2,3
3121.4,4
3121.6,5
3121.8,2
3122,2
3122.2,2
3122.4,1
3122.6,5
3122.8,2
3123,3
3123.2,1
3123.4,1
3123.6,3
3123.8,1
3124,5
3124.2,1
3124.4,6
3124.6,1
3124.8,1
3125,1
3125.2,4
3125.4,2
3125.6,3
3125.8,2
3126,1
3126.2,4
3126.4,0
3126.6,0
3126.8,1
3127,0
3127.2,0
3127.4,1
3127.6,1
3127.8,3
3128,1
3128.2,2
3128.4,3
3128.6,1
3128.8,1
3129,3
3129.2,1
3129.4,2
3129.6,3
3129.8,1
3130,2
3130.2,1
3130.4,2
3130.6,2
3130.8,3
3131,3
3131.2,0
3131.4,1
3131.6,2
3131.8,1
3132,2
3132.2,1
3132.4,5
3132.6,3
3132.8,2
3133,2
3133.2,2
3133.4,2
3133.6,1
3133.8,0
3134,3
3134.2,2
3134.4,3
3134.6,1
3134.8,1
3135,2
3135.2,1
3135.4,5
3135.6,1
3135.8,0
3136,1
3136.2,1
3136.4,4
3136.6,1
3136.8,0
3137,3
3137.2,2
3137.4,4
3137.6,2
3137.8,4
3138,3
3138.2,3
3138.4,2
3138.6,3
3138.8,2
3139,2
3139.2,2
3139.4,0
3139.6,2
3139.8,3
3140,1
3140.2,5
3140.4,0
3140.6,2
3140.8,3
3141,1
3141.2,0
3141.4,3
3141.6,1
3141.8,1
3142,1
3142.2,3
3142.4,4
3142.6,3
3142.8,1
3143,3
3143.2,2
3143.4,2
3143.6,2
3143.8,2
3144,1
3144.2,1
3144.4,2
3144.6,2
3144.8,2
3145,3
3145.2,2
3145.4,3
3145.6,2
3145.8,1
3146,1
3146.2,0
3146.4,2
3146.6,3
3146.8,1
3147,2
3147.2,4
3147.4,1
3147.6,1
3147.8,4
3148,1
3148.2,2
3148.4,2
3148.6,2
3148.8,3
3149,0
3149.2,1
3149.4,3
3149.6,0
3149.8,3
3150,4
3150.2,3
3150.4,1
3150.6,5
3150.8,1
3151,1
3151.2,1
3151.4,1
3151.6,0
3151.8,0
3152,3
3152.2,1
3152.4,1
3152.6,2
3152.8,3
3153,3
3153.2,3
3153.4,3
3153.6,4
3153.8,1
3154,1
3154.2,1
3154.4,3
3154.6,2
3154.8,2
3155,0
3155.2,4
3155.4,5
3155.6,0
3155.8,3
3156,2
3156.2,1
3156.4,2
3156.6,0
3156.8,3
3157,4
3157.2,3
3157.4,2
3157.6,4
3157.8,3
3158,1
3158.2,1
3158.4,2
3158.6,1
3158.8,1
3159,3
3159.2,1
3159.4,1
3159.6,1
3159.8,0
3160,0
3160.2,3
3160.4,3
3160.6,1
3160.8,4
3161,2
3161.2,4
3161.4,1
3161.6,1
3161.8,5
3162,0
3162.2,0
3162.4,2
3162.6,1
3162.8,2
3163,0
3163.2,5
3163.4,6
3163.6,3
3163.8,1
3164,2
3164.2,2
3164.4,3
3164.6,4
3164.8,2
3165,2
3165.2,3
3165.4,1
3165.6,3
3165.8,3
3166,3
3166.2,3
3166.4,1
3166.6,3
3166.8,1
3167,2
3167.2,3
3167.4,0
3167.6,0
3167.8,0
3168,2
3168.2,3
3168.4,0
3168.6,1
3168.8,0
3169,2
3169.2,4
3169.4,0
3169.6,2
3169.8,2
3170,4
3170.2,3
3170.4,2
3170.6,6
3170.8,2
3171,4
3171.2,2
3171.4,1
3171.6,1
3171.8,1
3172,0
3172.2,6
3172.4,2
3172.6,0
3172.8,3
3173,1
3173.2,0
3173.4,4
3173.6,2
3173.8,2
3174,1
3174.2,1
3174.4,1
3174.6,1
3174.8,2
3175,1
3175.2,1
3175.4,1
3175.6,5
3175.8,1
3176,1
3176.2,2
3176.4,3
3176.6,0
3176.8,0
3177,1
3177.2,3
3177.4,5
3177.6,1
3177.8,1
3178,1
3178.2,0
3178.4,1
3178.6,1
3178.8,1
3179,1
3179.2,2
3179.4,2
3179.6,1
3179.8,1
3180,3
3180.2,2
3180.4,2
3180.6,0
3180.8,2
3181,2
3181.2,2
3181.4,1
3181.6,3
3181.8,2
3182,3
3182.2,5
3182.4,3
3182.6,2
3182.8,1
3183,3
3183.2,3
3183.4,2
3183.6,1
3183.8,3
3184,2
3184.2,0
3184.4,3
3184.6,0
3184.8,1
3185,0
3185.2,0
3185.4,2
3185.6,1
3185.8,5
3186,3
3186.2,2
3186.4,3
3186.6,2
3186.8,2
3187,2
3187.2,2
3187.4,2
3187.6,2
3187.8,0
3188,2
3188.2,4
3188.4,2
3188.6,2
3188.8,1
3189,1
3189.2,1
3189.4,2
3189.6,1
3189.8,3
3190,2
3190.2,2
3190.4,1
3190.6,3
3190.8,0
3191,1
3191.2,4
3191.4,2
3191.6,3
3191.8,1
3192,3
3192.2,0
3192.4,2
3192.6,3
3192.8,0
3193,1
3193.2,0
3193.4,3
3193.6,3
3193.8,3
3194,2
3194.2,5
3194.4,1
3194.6,5
3194.8,3
3195,5
3195.2,4
3195.4,0
3195.6,1
3195.8,1
3196,1
3196.2,1
3196.4,3
3196.6,4
3196.8,2
3197,2
3197.2,2
3197.4,1
3197.6,2
3197.8,2
3198,1
3198.2,2
3198.4,5
3198.6,1
3198.8,1
3199,5
3199.2,0
3199.4,1
3199.6,4
3199.8,1
3200,3
3200.2,2
3200.4,0
3200.6,1
3200.8,1
3201,4
3201.2,1
3201.4,1
3201.6,1
3201.8,0
3202,2
3202.2,2
3202.4,2
3202.6,4
3202.8,1
3203,6
3203.2,0
3203.4,3
3203.6,0
3203.8,2
3204,2
3204.2,1
3204.4,0
3204.6,2
3204.8,2
3205,3
3205.2,3
3205.4,0
3205.6,0
3205.8,1
3206,3
3206.2,6
3206.4,3
3206.6,1
3206.8,2
3207,3
3207.2,1
3207.4,3
3207.6,0
3207.8,1
3208,2
3208.2,3
3208.4,0
3208.6,2
3208.8,1
3209,0
3209.2,2
3209.4,1
3209.6,0
3209.8,0
3210,0
3210.2,2
3210.4,2
3210.6,1
3210.8,3
3211,3
3211.2,0
3211.4,3
3211.6,3
3211.8,1
3212,1
3212.2,5
3212.4,1
3212.6,3
3212.8,2
3213,4
3213.2,4
3213.4,1
3213.6,0
3213.8,5
3214,1
3214.2,0
3214.4,5
3214.6,2
3214.8,1
3215,1
3215.2,2
3215.4,0
3215.6,0
3215.8,1
3216,1
3216.2,3
3216.4,0
3216.6,1
3216.8,1
3217,1
3217.2,0
3217.4,5
3217.6,2
3217.8,3
3218,1
3218.2,2
3218.4,3
3218.6,0
3218.8,0
3219,2
3219.2,2
3219.4,0
3219.6,3
3219.8,4
3220,2
3220.2,3
3220.4,4
3220.6,2
3220.8,4
3221,4
3221.2,1
3221.4,4
3221.6,4
3221.8,2
3222,2
3222.2,2
3222.4,2
3222.6,2
3222.8,0
3223,2
3223.2,0
3223.4,0
3223.6,5
3223.8,2
3224,2
3224.2,1
3224.4,2
3224.6,0
3224.8,1
3225,1
3225.2,3
3225.4,0
3225.6,2
3225.8,0
3226,3
3226.2,1
3226.4,2
3226.6,4
3226.8,1
3227,2
3227.2,2
3227.4,2
3227.6,0
3227.8,1
3228,2
3228.2,4
3228.4,3
3228.6,1
3228.8,1
3229,2
3229.2,3
3229.4,3
3229.6,6
3229.8,4
3230,0
3230.2,2
3230.4,1
3230.6,2
3230.8,0
3231,3
3231.2,2
3231.4,1
3231.6,1
3231.8,2
3232,3
3232.2,1
3232.4,2
3232.6,2
3232.8,5
3233,1
3233.2,1
3233.4,3
3233.6,0
3233.8,1
3234,0
3234.2,5
3234.4,3
3234.6,1
3234.8,2
3235,0
3235.2,4
3235.4,5
3235.6,2
3235.8,1
3236,1
3236.2,1
3236.4,0
3236.6,2
3236.8,2
3237,0
3237.2,0
3237.4,2
3237.6,2
3237.8,4
3238,2
3238.2,3
3238.4,2
3238.6,4
3238.8,1
3239,1
3239.2,4
3239.4,4
3239.6,1
3239.8,2
3240,2
3240.2,1
3240.4,2
3240.6,2
3240.8,3
3241,0
3241.2,2
3241.4,2
3241.6,5
3241.8,0
3242,4
3242.2,0
3242.4,4
3242.6,0
3242.8,0
3243,3
3243.2,5
3243.4,0
3243.6,0
3243.8,1
3244,1
3244.2,2
3244.4,4
3244.6,4
3244.8,0
3245,2
3245.2,1
3245.4,1
3245.6,4
3245.8,3
3246,3
3246.2,0
3246.4,3
3246.6,0
3246.8,3
3247,2
3247.2,0
3247.4,1
3247.6,0
3247.8,1
3248,1
3248.2,3
3248.4,6
3248.6,2
3248.8,3
3249,1
3249.2,4
3249.4,0
3249.6,2
3249.8,1
3250,1
3250.2,1
3250.4,2
3250.6,1
3250.8,1
3251,3
3251.2,1
3251.4,3
3251.6,1
3251.8,4
3252,3
3252.2,1
3252.4,2
3252.6,2
3252.8,1
3253,0
3253.2,2
3253.4,1
3253.6,0
3253.8,2
3254,2
3254.2,6
3254.4,2
3254.6,2
3254.8,3
3255,1
3255.2,0
3255.4,2
3255.6,1
3255.8,3
3256,2
3256.2,2
3256.4,4
3256.6,2
3256.8,3
3257,1
3257.2,2
3257.4,3
3257.6,2
3257.8,2
3258,5
3258.2,2
3258.4,1
3258.6,2
3258.8,1
3259,1
3259.2,2
3259.4,2
3259.6,0
3259.8,2
3260,5
3260.2,2
3260.4,1
3260.6,2
3260.8,1
3261,1
3261.2,1
3261.4,2
3261.6,3
3261.8,0
3262,0
3262.2,1
3262.4,5
3262.6,4
3262.8,6
3263,3
3263.2,0
3263.4,0
3263.6,1
3263.8,5
3264,2
3264.2,3
3264.4,4
3264.6,1
3264.8,3
3265,2
3265.2,4
3265.4,1
3265.6,3
3265.8,0
3266,6
3266.2,6
3266.4,4
3266.6,2
3266.8,2
3267,3
3267.2,1
3267.4,2
3267.6,2
3267.8,1
3268,1
3268.2,3
3268.4,3
3268.6,4
3268.8,1
3269,1
3269.2,1
3269.4,0
3269.6,2
3269.8,1
3270,1
3270.2,1
3270.4,4
3270.6,1
3270.8,3
3271,2
3271.2,2
3271.4,1
3271.6,0
3271.8,4
3272,2
3272.2,3
3272.4,2
3272.6,0
3272.8,2
3273,4
3273.2,1
3273.4,3
3273.6,4
3273.8,1
3274,0
3274.2,3
3274.4,2
3274.6,2
3274.8,1
3275,2
3275.2,2
3275.4,3
3275.6,2
3275.8,2
3276,3
3276.2,4
3276.4,2
3276.6,1
3276.8,1
3277,2
3277.2,0
3277.4,3
3277.6,2
3277.8,4
3278,4
3278.2,1
3278.4,0
3278.6,1
3278.8,3
3279,3
3279.2,2
3279.4,0
3279.6,2
3279.8,2
3280,1
3280.2,0
3280.4,0
3280.6,5
3280.8,7
3281,2
3281.2,1
3281.4,4
3281.6,2
3281.8,0
3282,1
3282.2,1
3282.4,1
3282.6,1
3282.8,2
3283,1
3283.2,0
3283.4,2
3283.6,2
3283.8,2
3284,3
3284.2,1
3284.4,1
3284.6,2
3284.8,0
3285,2
3285.2,3
3285.4,2
3285.6,4
3285.8,2
3286,1
3286.2,2
3286.4,2
3286.6,2
3286.8,4
3287,2
3287.2,1
3287.4,1
3287.6,1
3287.8,2
3288,3
3288.2,2
3288.4,2
3288.6,2
3288.8,1
3289,2
3289.2,1
3289.4,2
3289.6,4
3289.8,2
3290,1
3290.2,4
3290.4,2
3290.6,1
3290.8,1
3291,3
3291.2,0
3291.4,2
3291.6,3
3291.8,0
3292,1
3292.2,1
3292.4,2
3292.6,1
3292.8,1
3293,1
3293.2,0
3293.4,2
3293.6,3
3293.8,2
3294,2
3294.2,3
3294.4,0
3294.6,4
3294.8,2
3295,2
3295.2,2
3295.4,1
3295.6,2
3295.8,2
3296,3
3296.2,1
3296.4,5
3296.6,1
3296.8,2
3297,3
3297.2,1
3297.4,0
3297.6,0
3297.8,4
3298,2
3298.2,0
3298.4,2
3298.6,4
3298.8,3
3299,2
3299.2,1
3299.4,4
3299.6,2
3299.8,2
3300,4
3300.2,2
3300.4,0
3300.6,1
3300.8,3
3301,2
3301.2,1
3301.4,3
3301.6,1
3301.8,0
3302,3
3302.2,1
3302.4,2
3302.6,2
3302.8,1
3303,3
3303.2,1
3303.4,1
3303.6,0
3303.8,0
3304,3
3304.2,2
3304.4,4
3304.6,0
3304.8,0
3305,3
3305.2,0
3305.4,0
3305.6,6
3305.8,2
3306,5
3306.2,1
3306.4,2
3306.6,2
3306.8,2
3307,0
3307.2,1
3307.4,3
3307.6,2
3307.8,1
3308,4
3308.2,0
3308.4,2
3308.6,7
3308.8,2
3309,3
3309.2,2
3309.4,2
3309.6,5
3309.8,0
3310,3
3310.2,2
3310.4,1
3310.6,2
3310.8,1
3311,0
3311.2,1
3311.4,2
3311.6,2
3311.8,1
3312,1
3312.2,2
3312.4,4
3312.6,3
3312.8,4
3313,2
3313.2,1
3313.4,2
3313.6,0
3313.8,3
3314,4
3314.2,6
3314.4,1
3314.6,4
3314.8,1
3315,5
3315.2,2
3315.4,3
3315.6,2
3315.8,3
3316,3
3316.2,3
3316.4,1
3316.6,3
3316.8,3
3317,3
3317.2,3
3317.4,3
3317.6,1
3317.8,4
3318,0
3318.2,0
3318.4,0
3318.6,2
3318.8,3
3319,4
3319.2,1
3319.4,1
3319.6,2
3319.8,1
3320,1
3320.2,1
3320.4,1
3320.6,1
3320.8,3
3321,1
3321.2,2
3321.4,0
3321.6,2
3321.8,2
3322,1
3322.2,1
3322.4,1
3322.6,0
3322.8,4
3323,2
3323.2,1
3323.4,1
3323.6,3
3323.8,1
3324,4
3324.2,0
3324.4,3
3324.6,3
3324.8,6
3325,0
3325.2,1
3325.4,1
3325.6,4
3325.8,0
3326,2
3326.2,4
3326.4,3
3326.6,1
3326.8,6
3327,3
3327.2,2
3327.4,1
3327.6,0
3327.8,2
3328,1
3328.2,2
3328.4,4
3328.6,3
3328.8,5
3329,2
3329.2,4
3329.4,0
3329.6,1
3329.8,1
3330,4
3330.2,1
3330.4,4
3330.6,1
3330.8,1
3331,3
3331.2,1
3331.4,2
3331.6,6
3331.8,2
3332,0
3332.2,1
3332.4,1
3332.6,5
3332.8,0
3333,3
3333.2,2
3333.4,0
3333.6,0
3333.8,2
3334,2
3334.2,3
3334.4,3
3334.6,1
3334.8,1
3335,1
3335.2,5
3335.4,4
3335.6,1
3335.8,3
3336,4
3336.2,2
3336.4,2
3336.6,1
3336.8,2
3337,0
3337.2,5
3337.4,1
3337.6,4
3337.8,2
3338,2
3338.2,2
3338.4,2
3338.6,3
3338.8,1
3339,0
3339.2,1
3339.4,2
3339.6,3
3339.8,0
3340,1
3340.2,1
3340.4,2
3340.6,2
3340.8,0
3341,1
3341.2,2
3341.4,1
3341.6,1
3341.8,2
3342,5
3342.2,1
3342.4,1
3342.6,1
3342.8,5
3343,3
3343.2,2
3343.4,2
3343.6,2
3343.8,0
3344,3
3344.2,1
3344.4,4
3344.6,0
3344.8,2
3345,3
3345.2,2
3345.4,2
3345.6,2
3345.8,3
3346,4
3346.2,2
3346.4,2
3346.6,0
3346.8,3
3347,1
3347.2,2
3347.4,1
3347.6,1
3347.8,2
3348,2
3348.2,2
3348.4,3
3348.6,0
3348.8,4
3349,3
3349.2,2
3349.4,1
3349.6,2
3349.8,2
3350,3
3350.2,2
3350.4,1
3350.6,1
3350.8,5
3351,0
3351.2,3
3351.4,2
3351.6,4
3351.8,2
3352,3
3352.2,5
3352.4,3
3352.6,1
3352.8,1
3353,2
3353.2,2
3353.4,1
3353.6,2
3353.8,4
3354,1
3354.2,2
3354.4,1
3354.6,2
3354.8,3
3355,1
3355.2,3
3355.4,1
3355.6,4
3355.8,2
3356,2
3356.2,3
3356.4,0
3356.6,3
3356.8,2
3357,4
3357.2,2
3357.4,3
3357.6,2
3357.8,0
3358,2
3358.2,2
3358.4,3
3358.6,1
3358.8,3
3359,1
3359.2,4
3359.4,2
3359.6,2
3359.8,2
3360,3
3360.2,1
3360.4,5
3360.6,3
3360.8,2
3361,2
3361.2,4
3361.4,1
3361.6,2
3361.8,1
3362,1
3362.2,1
3362.4,2
3362.6,0
3362.8,0
3363,2
3363.2,1
3363.4,1
3363.6,2
3363.8,2
3364,3
3364.2,2
3364.4,3
3364.6,1
3364.8,1
3365,1
3365.2,3
3365.4,0
3365.6,4
3365.8,4
3366,3
3366.2,1
3366.4,6
3366.6,1
3366.8,2
3367,4
3367.2,0
3367.4,0
3367.6,0
3367.8,3
3368,3
3368.2,1
3368.4,1
3368.6,0
3368.8,1
3369,4
3369.2,1
3369.4,2
3369.6,1
3369.8,3
3370,0
3370.2,0
3370.4,3
3370.6,3
3370.8,0
3371,2
3371.2,3
3371.4,3
3371.6,2
3371.8,6
3372,4
3372.2,2
3372.4,0
3372.6,2
3372.8,2
3373,3
3373.2,1
3373.4,6
3373.6,5
3373.8,2
3374,2
3374.2,3
3374.4,3
3374.6,1
3374.8,1
3375,3
3375.2,1
3375.4,3
3375.6,1
3375.8,2
3376,2
3376.2,1
3376.4,1
3376.6,1
3376.8,2
3377,0
3377.2,2
3377.4,3
3377.6,3
3377.8,3
3378,2
3378.2,5
3378.4,1
3378.6,5
3378.8,3
3379,0
3379.2,3
3379.4,1
3379.6,1
3379.8,2
3380,0
3380.2,2
3380.4,0
3380.6,2
3380.8,0
3381,3
3381.2,3
3381.4,2
3381.6,2
3381.8,1
3382,3
3382.2,2
3382.4,2
3382.6,1
3382.8,4
3383,3
3383.2,2
3383.4,1
3383.6,1
3383.8,2
3384,2
3384.2,2
3384.4,1
3384.6,0
3384.8,4
3385,2
3385.2,2
3385.4,3
3385.6,1
3385.8,5
3386,0
3386.2,1
3386.4,0
3386.6,1
3386.8,1
3387,3
3387.2,0
3387.4,3
3387.6,6
3387.8,4
3388,0
3388.2,2
3388.4,4
3388.6,3
3388.8,0
3389,1
3389.2,1
3389.4,1
3389.6,3
3389.8,1
3390,2
3390.2,4
3390.4,1
3390.6,0
3390.8,1
3391,0
3391.2,3
3391.4,4
3391.6,2
3391.8,4
3392,3
3392.2,3
3392.4,1
3392.6,0
3392.8,2
3393,2
3393.2,1
3393.4,2
3393.6,1
3393.8,2
3394,0
3394.2,3
3394.4,2
3394.6,0
3394.8,4
3395,2
3395.2,0
3395.4,3
3395.6,1
3395.8,4
3396,1
3396.2,0
3396.4,2
3396.6,2
3396.8,2
3397,1
3397.2,2
3397.4,0
3397.6,1
3397.8,1
3398,4
3398.2,4
3398.4,1
3398.6,4
3398.8,1
3399,3
3399.2,5
3399.4,2
3399.6,1
3399.8,3
3400,2
3400.2,1
3400.4,3
3400.6,4
3400.8,2
3401,0
3401.2,6
3401.4,2
3401.6,0
3401.8,2
3402,1
3402.2,3
3402.4,2
3402.6,2
3402.8,0
3403,1
3403.2,1
3403.4,1
3403.6,0
3403.8,3
3404,0
3404.2,1
3404.4,3
3404.6,0
3404.8,3
3405,5
3405.2,3
3405.4,1
3405.6,3
3405.8,1
3406,4
3406.2,2
3406.4,1
3406.6,2
3406.8,0
3407,2
3407.2,0
3407.4,4
3407.6,0
3407.8,1
3408,1
3408.2,6
3408.4,2
3408.6,3
3408.8,1
3409,2
3409.2,1
3409.4,4
3409.6,1
3409.8,1
3410,1
3410.2,1
3410.4,1
3410.6,5
3410.8,2
3411,4
3411.2,0
3411.4,0
3411.6,4
3411.8,4
3412,5
3412.2,2
3412.4,1
3412.6,2
3412.8,1
3413,3
3413.2,2
3413.4,3
3413.6,4
3413.8,3
3414,4
3414.2,1
3414.4,2
3414.6,1
3414.8,3
3415,1
3415.2,3
3415.4,3
3415.6,2
3415.8,6
3416,1
3416.2,0
3416.4,3
3416.6,3
3416.8,2
3417,3
3417.2,5
3417.4,1
3417.6,2
3417.8,0
3418,2
3418.2,3
3418.4,1
3418.6,2
3418.8,7
3419,5
3419.2,4
3419.4,0
3419.6,2
3419.8,3
3420,0
3420.2,3
3420.4,1
3420.6,3
3420.8,3
3421,3
3421.2,1
3421.4,3
3421.6,0
3421.8,3
3422,3
3422.2,4
3422.4,2
3422.6,0
3422.8,1
3423,0
3423.2,1
3423.4,4
3423.6,2
3423.8,1
3424,1
3424.2,4
3424.4,2
3424.6,4
3424.8,1
3425,0
3425.2,2
3425.4,2
3425.6,1
3425.8,0
3426,0
3426.2,3
3426.4,5
3426.6,5
3426.8,3
3427,3
3427.2,1
3427.4,5
3427.6,1
3427.8,0
3428,7
3428.2,1
3428.4,2
3428.6,1
3428.8,2
3429,3
3429.2,2
3429.4,3
3429.6,0
3429.8,1
3430,2
3430.2,1
3430.4,2
3430.6,0
3430.8,2
3431,2
3431.2,1
3431.4,4
3431.6,0
3431.8,0
3432,2
3432.2,1
3432.4,1
3432.6,0
3432.8,1
3433,2
3433.2,4
3433.4,2
3433.6,0
3433.8,2
3434,2
3434.2,4
3434.4,2
3434.6,4
3434.8,3
3435,1
3435.2,8
3435.4,2
3435.6,5
3435.8,2
3436,2
3436.2,4
3436.4,2
3436.6,0
3436.8,2
3437,6
3437.2,2
3437.4,0
3437.6,2
3437.8,4
3438,2
3438.2,3
3438.4,0
3438.6,1
3438.8,2
3439,2
3439.2,2
3439.4,0
3439.6,4
3439.8,4
3440,1
3440.2,4
3440.4,1
3440.6,3
3440.8,0
3441,2
3441.2,6
3441.4,3
3441.6,4
3441.8,1
3442,3
3442.2,2
3442.4,2
3442.6,0
3442.8,0
3443,0
3443.2,1
3443.4,4
3443.6,0
3443.8,3
3444,0
3444.2,3
3444.4,6
3444.6,2
3444.8,3
3445,3
3445.2,5
3445.4,0
3445.6,1
3445.8,1
3446,4
3446.2,1
3446.4,3
3446.6,1
3446.8,2
3447,1
3447.2,1
3447.4,5
3447.6,2
3447.8,2
3448,4
3448.2,0
3448.4,3
3448.6,2
3448.8,1
3449,2
3449.2,1
3449.4,2
3449.6,1
3449.8,3
3450,3
3450.2,1
3450.4,2
3450.6,3
3450.8,2
3451,1
3451.2,0
3451.4,1
3451.6,0
3451.8,1
3452,1
3452.2,4
3452.4,5
3452.6,2
3452.8,1
3453,1
3453.2,1
3453.4,1
3453.6,0
3453.8,1
3454,2
3454.2,1
3454.4,3
3454.6,5
3454.8,1
3455,2
3455.2,0
3455.4,3
3455.6,1
3455.8,1
3456,2
3456.2,5
3456.4,4
3456.6,0
3456.8,2
3457,4
3457.2,1
3457.4,4
3457.6,1
3457.8,2
3458,1
3458.2,1
3458.4,2
3458.6,1
3458.8,0
3459,5
3459.2,2
3459.4,1
3459.6,7
3459.8,5
3460,3
3460.2,0
3460.4,3
3460.6,3
3460.8,1
3461,5
3461.2,1
3461.4,5
3461.6,0
3461.8,4
3462,2
3462.2,1
3462.4,2
3462.6,3
3462.8,1
3463,1
3463.2,2
3463.4,1
3463.6,2
3463.8,1
3464,0
3464.2,1
3464.4,2
3464.6,3
3464.8,5
3465,3
3465.2,1
3465.4,1
3465.6,2
3465.8,1
3466,2
3466.2,0
3466.4,4
3466.6,1
3466.8,4
3467,2
3467.2,4
3467.4,5
3467.6,1
3467.8,3
3468,1
3468.2,4
3468.4,1
3468.6,2
3468.8,3
3469,3
3469.2,0
3469.4,1
3469.6,1
3469.8,1
3470,1
3470.2,3
3470.4,2
3470.6,4
3470.8,2
3471,0
3471.2,1
3471.4,1
3471.6,3
3471.8,2
3472,2
3472.2,1
3472.4,3
3472.6,1
3472.8,0
3473,3
3473.2,4
3473.4,2
3473.6,2
3473.8,3
3474,1
3474.2,2
3474.4,1
3474.6,0
3474.8,0
3475,3
3475.2,2
3475.4,2
3475.6,2
3475.8,2
3476,0
3476.2,1
3476.4,1
3476.6,3
3476.8,2
3477,2
3477.2,2
3477.4,2
3477.6,2
3477.8,0
3478,2
3478.2,4
3478.4,2
3478.6,2
3478.8,1
3479,2
3479.2,2
3479.4,4
3479.6,2
3479.8,2
3480,1
3480.2,2
3480.4,6
3480.6,1
3480.8,2
3481,4
3481.2,1
3481.4,3
3481.6,2
3481.8,0
3482,4
3482.2,2
3482.4,2
3482.6,2
3482.8,3
3483,1
3483.2,2
3483.4,1
3483.6,3
3483.8,2
3484,1
3484.2,2
3484.4,2
3484.6,1
3484.8,3
3485,1
3485.2,4
3485.4,1
3485.6,3
3485.8,2
3486,3
3486.2,2
3486.4,3
3486.6,1
3486.8,2
3487,3
3487.2,3
3487.4,4
3487.6,1
3487.8,2
3488,4
3488.2,2
3488.4,2
3488.6,4
3488.8,4
3489,1
3489.2,4
3489.4,2
3489.6,2
3489.8,3
3490,2
3490.2,4
3490.4,4
3490.6,3
3490.8,1
3491,2
3491.2,1
3491.4,0
3491.6,2
3491.8,3
3492,2
3492.2,1
3492.4,4
3492.6,4
3492.8,1
3493,5
3493.2,1
3493.4,0
3493.6,2
3493.8,0
3494,0
3494.2,2
3494.4,4
3494.6,2
3494.8,0
3495,1
3495.2,3
3495.4,4
3495.6,3
3495.8,3
3496,2
3496.2,2
3496.4,1
3496.6,2
3496.8,3
3497,2
3497.2,3
3497.4,1
3497.6,3
3497.8,2
3498,2
3498.2,1
3498.4,2
3498.6,1
3498.8,0
3499,3
3499.2,1
3499.4,0
3499.6,1
3499.8,2
3500,4
3500.2,0
3500.4,2
3500.6,0
3500.8,3
3501,1
3501.2,5
3501.4,3
3501.6,1
3501.8,1
3502,3
3502.2,0
3502.4,2
3502.6,3
3502.8,0
3503,1
3503.2,0
3503.4,1
3503.6,1
3503.8,1
3504,2
3504.2,3
3504.4,1
3504.6,2
3504.8,0
3505,2
3505.2,4
3505.4,0
3505.6,2
3505.8,1
3506,2
3506.2,2
3506.4,1
3506.6,0
3506.8,5
3507,2
3507.2,3
3507.4,4
3507.6,5
3507.8,3
3508,3
3508.2,2
3508.4,1
3508.6,6
3508.8,2
3509,3
